%
% index = 1830, name = bbob_f002_i02_d05__bbob_f008_i04_d05
% instance = 1, reference value = 9.998030296914900e-01
% function evaluation | indicator value | target hit
1	1.276957832277490e+00	1.288249551693134e+00
27	1.255410273054990e+00	1.258925411794167e+00
29	1.192467744627490e+00	1.202264434617413e+00
40	1.096170117012990e+00	1.096478196143185e+00
51	9.716787741171602e-01	9.772372209558107e-01
62	8.618774475623547e-01	8.709635899560807e-01
73	7.591652255966136e-01	7.762471166286917e-01
84	7.060352112330457e-01	7.079457843841379e-01
95	6.493263362592613e-01	6.606934480075960e-01
106	5.684710676830599e-01	5.754399373371569e-01
117	4.944980210250659e-01	5.011872336272722e-01
128	4.273300980191239e-01	4.365158322401660e-01
139	3.903221149252237e-01	3.981071705534972e-01
150	3.666731662883413e-01	3.715352290971726e-01
161	3.153182152427340e-01	3.162277660168379e-01
172	2.664341518279127e-01	2.691534803926916e-01
183	2.296626130074940e-01	2.344228815319922e-01
194	1.934476349850022e-01	1.949844599758045e-01
205	1.722803653767613e-01	1.737800828749375e-01
216	1.537400628530821e-01	1.548816618912481e-01
227	1.351013792025221e-01	1.380384264602885e-01
238	1.143084372888771e-01	1.148153621496883e-01
249	1.008999787454813e-01	1.023292992280754e-01
260	9.403138341198236e-02	9.549925860214359e-02
271	8.689248108812553e-02	8.709635899560805e-02
282	7.440250757259992e-02	7.585775750291836e-02
293	6.485614243950977e-02	6.606934480075961e-02
304	6.168654635662607e-02	6.309573444801933e-02
315	5.912375036347961e-02	6.025595860743578e-02
326	5.351450907881261e-02	5.370317963702527e-02
337	4.686994527738919e-02	4.786300923226382e-02
348	4.074130216463212e-02	4.168693834703355e-02
359	3.620668136638827e-02	3.630780547701014e-02
370	3.382864266127106e-02	3.388441561392026e-02
381	3.149269219152284e-02	3.162277660168379e-02
392	3.010889871319644e-02	3.019951720402016e-02
403	2.919943522450719e-02	2.951209226666385e-02
414	2.602645049443941e-02	2.630267991895381e-02
425	1.913957948510192e-02	1.949844599758046e-02
436	1.519973650768347e-02	1.548816618912481e-02
447	1.322596494898476e-02	1.348962882591653e-02
458	1.232290817600357e-02	1.258925411794167e-02
469	9.815417085110245e-03	1.000000000000000e-02
480	6.473838752865557e-03	6.606934480075957e-03
491	5.512383547988664e-03	5.623413251903491e-03
502	5.333692160313097e-03	5.370317963702527e-03
513	4.934251101398113e-03	5.011872336272725e-03
524	4.432106995300722e-03	4.466835921509630e-03
535	4.207421125451694e-03	4.265795188015926e-03
546	4.060698209798153e-03	4.073802778041126e-03
568	3.960361302226767e-03	3.981071705534973e-03
579	3.871515343248144e-03	3.890451449942805e-03
590	3.736529495491081e-03	3.801893963205613e-03
601	2.934582826670917e-03	2.951209226666387e-03
612	2.441762887604337e-03	2.454708915685031e-03
623	2.322792311822974e-03	2.344228815319923e-03
634	2.130477174661638e-03	2.137962089502233e-03
656	2.012318038910665e-03	2.041737944669530e-03
667	1.945339355347575e-03	1.949844599758046e-03
700	1.901707612028458e-03	1.905460717963246e-03
722	1.658179529356874e-03	1.659586907437561e-03
733	1.600351910549858e-03	1.621810097358930e-03
766	1.571833521780031e-03	1.584893192461114e-03
799	1.541734346266699e-03	1.548816618912481e-03
2982	1.503462000002509e-03	1.513561248436209e-03
3404	1.464070043376009e-03	1.479108388168207e-03
4491	1.417176652994567e-03	1.445439770745928e-03
5923	1.399013469033039e-03	1.412537544622754e-03
14474	1.328824081242908e-03	1.348962882591653e-03
18753	1.039367169193839e-03	1.047128548050900e-03
28627	8.928624322493972e-04	9.120108393559096e-04
33711	8.268130086133141e-04	8.317637711026709e-04
41401	7.872007512712553e-04	7.943282347242813e-04
42342	7.502578088046663e-04	7.585775750291835e-04
49848	7.188141258580583e-04	7.244359600749898e-04
54344	6.863916941778347e-04	6.918309709189362e-04
57976	6.520420551057171e-04	6.606934480075957e-04
58502	6.212870680458726e-04	6.309573444801930e-04
67283	6.018000060145079e-04	6.025595860743575e-04
103397	5.883991226681706e-04	5.888436553555889e-04
185061	5.688764151555725e-04	5.754399373371566e-04
185144	5.518507981026044e-04	5.623413251903491e-04
185282	5.192464429919497e-04	5.248074602497728e-04
185431	4.597101159831141e-04	4.677351412871981e-04
185594	3.613142551384119e-04	3.630780547701014e-04
185629	3.544424228244525e-04	3.548133892335753e-04
185877	2.320162889087873e-04	2.344228815319923e-04
186089	2.204690232501250e-04	2.238721138568340e-04
186112	2.172951870976769e-04	2.187761623949552e-04
186114	2.091348577708541e-04	2.137962089502232e-04
186115	2.014436852042500e-04	2.041737944669530e-04
186116	1.976989269945051e-04	1.995262314968879e-04
186395	1.923159051099299e-04	1.949844599758046e-04
192059	1.901371963306531e-04	1.905460717963246e-04
192721	1.809304557883751e-04	1.819700858609983e-04
193260	1.773050244973096e-04	1.778279410038923e-04
271352	1.734428336598315e-04	1.737800828749376e-04
405637	1.698141980425172e-04	1.698243652461744e-04
416500	1.659279773926770e-04	1.659586907437562e-04
474954	1.615507085261925e-04	1.621810097358930e-04
500000	1.613099020453257e-04	1.621810097358930e-04
%
% index = 1831, name = bbob_f002_i03_d05__bbob_f008_i05_d05
% instance = 2, reference value = 9.985484678805709e-01
% function evaluation | indicator value | target hit
1	8.822747560036819e-01	8.912509381337456e-01
28	8.628683471185830e-01	8.709635899560807e-01
29	8.436474099893891e-01	8.511380382023764e-01
40	7.987166047856460e-01	8.128305161640993e-01
51	7.385400864394595e-01	7.413102413009175e-01
62	6.816810791540520e-01	6.918309709189365e-01
73	6.273408471755467e-01	6.309573444801932e-01
84	5.740996257878161e-01	5.754399373371569e-01
95	5.245028194067702e-01	5.248074602497725e-01
106	4.783135110702085e-01	4.786300923226383e-01
117	4.350522691526786e-01	4.365158322401660e-01
128	3.956747688014685e-01	3.981071705534972e-01
139	3.600066619804653e-01	3.630780547701014e-01
150	3.324831617437021e-01	3.388441561392025e-01
161	3.077399974897035e-01	3.090295432513591e-01
172	2.859498054613551e-01	2.884031503126606e-01
183	2.566046906343659e-01	2.570395782768864e-01
194	2.307714503302275e-01	2.344228815319922e-01
205	2.083628050845751e-01	2.089296130854039e-01
216	1.883313088998519e-01	1.905460717963247e-01
227	1.695224443478449e-01	1.698243652461744e-01
238	1.532162155879835e-01	1.548816618912481e-01
249	1.375665619618086e-01	1.380384264602885e-01
260	1.282684729166418e-01	1.288249551693134e-01
271	1.161361799735903e-01	1.174897554939529e-01
282	1.030968669137821e-01	1.047128548050900e-01
293	9.598267943561767e-02	9.772372209558107e-02
304	9.041142502206290e-02	9.120108393559097e-02
315	8.489559884463915e-02	8.511380382023763e-02
326	7.900725156609623e-02	7.943282347242814e-02
337	7.570952998986813e-02	7.585775750291836e-02
348	6.728095865436301e-02	6.760829753919818e-02
359	5.914534798580084e-02	6.025595860743578e-02
370	5.755370329077847e-02	5.888436553555890e-02
381	5.610473502909641e-02	5.623413251903491e-02
392	4.865104092542849e-02	4.897788193684462e-02
403	4.332431150295224e-02	4.365158322401658e-02
414	4.161232655884906e-02	4.168693834703355e-02
425	3.867423327243713e-02	3.890451449942807e-02
436	3.527367694104933e-02	3.548133892335755e-02
447	3.403551663617987e-02	3.467368504525317e-02
458	3.138952418721586e-02	3.162277660168379e-02
469	2.746360998988118e-02	2.754228703338166e-02
480	2.487974600923548e-02	2.511886431509579e-02
