%
% index = 1635, name = bbob_f021_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.698166402998040e-01
% function evaluation | indicator value | target hit
1	1.513667571170158e+00	1.548816618912481e+00
13	1.513555741049828e+00	1.513561248436208e+00
22	1.456954228166210e+00	1.479108388168207e+00
23	1.401148622990058e+00	1.412537544622754e+00
24	1.291855218536547e+00	1.318256738556407e+00
25	1.087954299622638e+00	1.096478196143185e+00
32	1.045449880466304e+00	1.047128548050900e+00
39	1.006241353556804e+00	1.023292992280754e+00
46	9.554043217865860e-01	9.772372209558107e-01
53	9.240341202964393e-01	9.332543007969910e-01
60	8.864167894472642e-01	8.912509381337456e-01
67	8.444282451354144e-01	8.511380382023764e-01
74	8.005262522953853e-01	8.128305161640993e-01
81	7.589591255081081e-01	7.762471166286917e-01
88	7.251763226644286e-01	7.413102413009175e-01
95	7.053222215081255e-01	7.079457843841379e-01
933	6.911345974668219e-01	6.918309709189365e-01
3061	6.717417613247145e-01	6.760829753919817e-01
3236	6.567553570683232e-01	6.606934480075960e-01
6356	6.350231979631860e-01	6.456542290346555e-01
6363	5.396771171083807e-01	5.495408738576245e-01
6370	4.987536481848976e-01	5.011872336272722e-01
6384	4.777527446498588e-01	4.786300923226383e-01
6391	4.677160953714905e-01	4.677351412871982e-01
6405	4.549828424792747e-01	4.570881896148750e-01
6771	4.420900040082667e-01	4.466835921509631e-01
6821	4.314767041769751e-01	4.365158322401660e-01
6879	4.225968687316579e-01	4.265795188015927e-01
8493	4.137306878556466e-01	4.168693834703354e-01
17041	4.008201220521785e-01	4.073802778041127e-01
17048	3.297962855172227e-01	3.311311214825911e-01
17055	3.149771631244458e-01	3.162277660168379e-01
17062	3.060643771253961e-01	3.090295432513591e-01
17076	3.019041363191939e-01	3.019951720402016e-01
19356	2.950328665060765e-01	2.951209226666385e-01
24250	2.815404191439667e-01	2.818382931264454e-01
24264	2.664814764875379e-01	2.691534803926916e-01
24271	2.586842565719425e-01	2.630267991895382e-01
24285	2.524306878808887e-01	2.570395782768864e-01
24299	2.502673355357702e-01	2.511886431509580e-01
24306	2.446205025643157e-01	2.454708915685030e-01
24313	2.246508391676543e-01	2.290867652767773e-01
24320	1.902429645553180e-01	1.905460717963247e-01
24682	1.835035687816522e-01	1.862087136662867e-01
24754	1.772000874285050e-01	1.778279410038923e-01
24800	1.653359718163626e-01	1.659586907437560e-01
24862	1.452019256101443e-01	1.479108388168208e-01
24947	1.226223317560310e-01	1.230268770812381e-01
25034	1.103529827144518e-01	1.122018454301964e-01
25121	1.029517430583862e-01	1.047128548050900e-01
25214	9.752767218580771e-02	9.772372209558107e-02
25286	9.446405173008898e-02	9.549925860214359e-02
50534	9.332384293176144e-02	9.332543007969910e-02
96521	9.051420677120126e-02	9.120108393559097e-02
119899	8.889888995892414e-02	8.912509381337455e-02
119968	8.264201038896413e-02	8.317637711026708e-02
120045	7.918258174446180e-02	7.943282347242814e-02
143590	6.332570042208263e-02	6.456542290346556e-02
143597	4.563048828410321e-02	4.570881896148749e-02
143604	3.019415131216518e-02	3.019951720402016e-02
143611	2.217192423039793e-02	2.238721138568340e-02
143618	1.892435205265097e-02	1.905460717963247e-02
143625	1.492811583712561e-02	1.513561248436208e-02
143912	1.478361365445136e-02	1.479108388168207e-02
144115	1.417013051046367e-02	1.445439770745927e-02
144200	1.362741243273835e-02	1.380384264602885e-02
144270	1.296580562338701e-02	1.318256738556407e-02
144341	1.228031557582221e-02	1.230268770812382e-02
144426	1.192415869277652e-02	1.202264434617413e-02
145703	1.114911379335559e-02	1.122018454301964e-02
145764	1.004334650497840e-02	1.023292992280754e-02
145827	8.974087694874178e-03	9.120108393559097e-03
145897	8.458549110333835e-03	8.511380382023767e-03
145996	7.934290055072735e-03	7.943282347242814e-03
146115	7.405062623323855e-03	7.413102413009177e-03
146204	6.697132757449764e-03	6.760829753919818e-03
146309	6.518794526892080e-03	6.606934480075957e-03
205652	6.318994545876255e-03	6.456542290346556e-03
205744	6.190055051994325e-03	6.309573444801930e-03
205827	6.115831192275101e-03	6.165950018614822e-03
206155	6.002052174994499e-03	6.025595860743574e-03
206736	5.886338317025563e-03	5.888436553555890e-03
210313	5.754238296599934e-03	5.754399373371567e-03
225596	5.486279130251792e-03	5.495408738576248e-03
225603	4.915044738784569e-03	5.011872336272725e-03
225610	4.868095565322528e-03	4.897788193684461e-03
225782	4.783391105054990e-03	4.786300923226385e-03
226718	4.611182006045045e-03	4.677351412871981e-03
226743	4.482812451874763e-03	4.570881896148752e-03
226777	4.268164156988719e-03	4.365158322401661e-03
226813	3.989782667653485e-03	4.073802778041126e-03
226851	3.877249138693362e-03	3.890451449942805e-03
264926	3.801750505125323e-03	3.801893963205613e-03
264995	2.519707498808699e-03	2.570395782768865e-03
265015	2.511389408904385e-03	2.511886431509579e-03
299998	2.511184774362407e-03	2.511886431509579e-03
%
% index = 1636, name = bbob_f021_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 9.326876340230370e-01
% function evaluation | indicator value | target hit
1	8.818405936043419e-01	8.912509381337456e-01
22	8.704763751743191e-01	8.709635899560807e-01
24	8.352239641026014e-01	8.511380382023764e-01
25	7.894659110418517e-01	7.943282347242815e-01
32	7.257797225632094e-01	7.413102413009175e-01
39	6.946058914344398e-01	7.079457843841379e-01
46	6.371713766325821e-01	6.456542290346555e-01
53	6.088191950482633e-01	6.165950018614822e-01
60	5.813135853303412e-01	5.888436553555889e-01
67	5.642887535115607e-01	5.754399373371569e-01
74	5.597604574563044e-01	5.623413251903491e-01
81	5.491822767005206e-01	5.495408738576245e-01
102	5.352840338403566e-01	5.370317963702527e-01
459	5.238525922918423e-01	5.248074602497725e-01
559	5.118298818102580e-01	5.128613839913648e-01
684	4.932367661861286e-01	5.011872336272722e-01
743	4.870385281158666e-01	4.897788193684462e-01
11334	4.501320405738791e-01	4.570881896148750e-01
11341	4.245057637313323e-01	4.265795188015927e-01
11348	4.143501735777919e-01	4.168693834703354e-01
11369	3.972856899584899e-01	3.981071705534972e-01
12157	3.799565075691425e-01	3.801893963205612e-01
12291	3.636498526371663e-01	3.715352290971726e-01
12421	3.595017829377827e-01	3.630780547701014e-01
12664	3.520263437413694e-01	3.548133892335755e-01
14643	3.444635421954121e-01	3.467368504525316e-01
14837	3.324384220067869e-01	3.388441561392025e-01
14941	3.269253246080306e-01	3.311311214825911e-01
18372	3.235368844700134e-01	3.235936569296283e-01
24180	3.047861869835188e-01	3.090295432513591e-01
24350	3.019266555586665e-01	3.019951720402016e-01
24472	2.929002266656143e-01	2.951209226666385e-01
24552	2.832237480835402e-01	2.884031503126606e-01
24647	2.660779325054395e-01	2.691534803926916e-01
24744	2.464655223509418e-01	2.511886431509580e-01
24828	2.397324747548814e-01	2.398832919019490e-01
32731	2.239698346684438e-01	2.290867652767773e-01
32738	2.151488023220619e-01	2.187761623949552e-01
32745	1.993722234306504e-01	1.995262314968880e-01
32752	1.941710025466810e-01	1.949844599758045e-01
32759	1.771978174098741e-01	1.778279410038923e-01
32766	1.695760540873599e-01	1.698243652461744e-01
32773	1.655272026227773e-01	1.659586907437560e-01
32780	1.609595349430333e-01	1.621810097358930e-01
32808	1.583653611252667e-01	1.584893192461113e-01
33698	1.543745120113853e-01	1.548816618912481e-01
33837	1.485201721102150e-01	1.513561248436208e-01
34690	1.476865754228349e-01	1.479108388168208e-01
35071	1.441921480076622e-01	1.445439770745928e-01
51595	1.335015231490047e-01	1.348962882591654e-01
51664	1.262934043122569e-01	1.288249551693134e-01
51729	1.232087129287783e-01	1.258925411794167e-01
51809	1.151642141314541e-01	1.174897554939529e-01
51830	1.148098622079283e-01	1.148153621496883e-01
51882	1.085827746796653e-01	1.096478196143185e-01
54145	1.052911211387840e-01	1.071519305237607e-01
54152	1.018122620073837e-01	1.023292992280754e-01
57164	9.937315513863032e-02	1.000000000000000e-01
57220	9.738042056267215e-02	9.772372209558107e-02
57278	9.377990059799468e-02	9.549925860214359e-02
57338	8.894297155080855e-02	8.912509381337455e-02
57406	8.678076835592408e-02	8.709635899560805e-02
67390	8.311972065497453e-02	8.317637711026708e-02
67404	7.255780499860986e-02	7.413102413009177e-02
67411	6.667186290539684e-02	6.760829753919818e-02
67418	6.568713293350203e-02	6.606934480075961e-02
67425	6.402366045905306e-02	6.456542290346556e-02
67730	6.289713773777938e-02	6.309573444801933e-02
67826	5.966408890489183e-02	6.025595860743578e-02
68683	5.882998783531845e-02	5.888436553555890e-02
70788	5.659851745152877e-02	5.754399373371569e-02
70846	5.443794835180094e-02	5.495408738576246e-02
70918	5.339267926604718e-02	5.370317963702527e-02
79420	5.200087946158416e-02	5.248074602497726e-02
79684	5.125400187943974e-02	5.128613839913648e-02
80071	5.008314324259711e-02	5.011872336272722e-02
81356	4.894005135429569e-02	4.897788193684462e-02
92244	4.786227509018992e-02	4.786300923226382e-02
162596	4.600347283633177e-02	4.677351412871981e-02
162603	4.481667184612814e-02	4.570881896148749e-02
162610	4.369226146378835e-02	4.466835921509630e-02
162617	4.348695247736700e-02	4.365158322401658e-02
164842	4.262904935233824e-02	4.265795188015926e-02
175085	3.042707491908836e-02	3.090295432513590e-02
175092	1.453388128434452e-02	1.479108388168207e-02
