%
% index = 2955, name = bbob_f008_i02_d10__bbob_f020_i04_d10
% instance = 1, reference value = 9.955149213614800e-01
% function evaluation | indicator value | target hit
1	7.689225219725875e+00	7.762471166286917e+00
38	7.534759543441645e+00	7.585775750291837e+00
39	7.382342920992848e+00	7.413102413009175e+00
40	7.083578355890616e+00	7.244359600749901e+00
61	6.675184868286440e+00	6.760829753919817e+00
82	6.013462670860415e+00	6.025595860743578e+00
103	5.395244136336544e+00	5.495408738576246e+00
124	4.818728636849043e+00	4.897788193684462e+00
145	4.282214361760301e+00	4.365158322401660e+00
166	3.784148894051133e+00	3.801893963205611e+00
187	3.323245904563214e+00	3.388441561392026e+00
208	2.898604921719455e+00	2.951209226666386e+00
229	2.509828062792443e+00	2.511886431509580e+00
250	2.157319471462567e+00	2.187761623949553e+00
271	1.843303784412589e+00	1.862087136662868e+00
292	1.571485051972480e+00	1.584893192461114e+00
313	1.327058547090980e+00	1.348962882591654e+00
334	1.106177198744980e+00	1.122018454301963e+00
355	9.605480762102913e-01	9.772372209558107e-01
376	8.681385504576378e-01	8.709635899560807e-01
397	7.637380530141856e-01	7.762471166286917e-01
418	6.564729679397238e-01	6.606934480075960e-01
439	5.532977343274497e-01	5.623413251903491e-01
460	4.582608881558803e-01	4.677351412871982e-01
481	3.733405990843277e-01	3.801893963205612e-01
502	3.003495169930467e-01	3.019951720402016e-01
523	2.402907170432717e-01	2.454708915685030e-01
544	1.930323284434042e-01	1.949844599758045e-01
565	1.577100238219328e-01	1.584893192461113e-01
586	1.337952460342049e-01	1.348962882591654e-01
607	1.190503965414172e-01	1.202264434617413e-01
628	1.092469280090768e-01	1.096478196143185e-01
649	1.022920338481847e-01	1.023292992280754e-01
670	9.519530119815989e-02	9.549925860214359e-02
691	8.637042928115790e-02	8.709635899560805e-02
712	8.297244806730819e-02	8.317637711026708e-02
733	8.114688882713506e-02	8.128305161640990e-02
754	7.762331007257883e-02	7.762471166286916e-02
775	7.239601752130487e-02	7.244359600749903e-02
796	6.764281759598190e-02	6.918309709189366e-02
817	6.583267598640274e-02	6.606934480075961e-02
859	6.402267180202748e-02	6.456542290346556e-02
880	6.224667754156998e-02	6.309573444801933e-02
